"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
3 points,"Alright! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Continue')"";>Continue</a><br>"
5 points,Thank you for your Input. We would like to have some written Feedback of you. Please answer this question <br><br> Which course elements have contributed to your learning success in a positive way?
Continue,"Nice.<br> Please rate the following Statement from 1-5 points again, with 5 points as highest score. <br><br> The lecturer was able to transfer the learning content according to my expectations.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
5 points,"Ok, thank you very much. Now, please answer the next question. <br><br> Which aspects of the course should be changed so that students benefit more from the course?"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
5 points,"Thank you! <br> Are there any other points you would like to comment on? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, of course.')"";>Yes, of course.</a> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('No, skip this part please.')"";>No, skip this part please.</a><br>"
"No, skip this part please.","You are not yet finished!<br>Please click on the following link to finish the evaluation with a short questioner <br> <a href=""www.google.de\"" target='_blank'>"""
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
asfjdsalkfjdsalkfj,"Alright! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Continue')"";>Continue</a><br>"
asldkfjadsölfkjasdlökfjasdölkfjsadlkfjasdölkfjadsölfjsadlökfjasdlöfjasdlökfjsdlafjdslafjalösdkfjdasljfadsökfjasdölkjfsdlökfj,Thank you for your Input. We would like to have some written Feedback of you. Please answer this question <br><br> Which course elements have contributed to your learning success in a positive way?
Nothing,Kannst du es vielleicht noch einmal versuchen?
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
5 points,"Ok, thank you very much. Now, please answer the next question. <br><br> Which aspects of the course should be changed so that students benefit more from the course?"
Nothing,Kannst du es vielleicht noch einmal versuchen?
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
Nothing,Kannst du es vielleicht noch einmal versuchen?
Nothing,Kannst du es vielleicht noch einmal versuchen?
Nothing,Kannst du es vielleicht noch einmal versuchen?
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
"Yes, please start","First, I will ask you 5 questions concerning the lecture content and the lecture style. After that you will be directed to a post-survey. Please provide honest and direct answers and complete both questioners. They are both very important for the course quality improvement for Prof. Dr. Leimeister.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Lets Go!')"";>Lets Go!</a><br>"
Lets Go!,"Here we Go! <br> <br> Please rate the following Statement from 1-5 points, with 5 points as highest score. <br><br> A <br> I can benefit from the content of the course<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
4 points,"Alright! <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Continue')"";>Continue</a><br>"
Continue,"Nice.<br> Please rate the following Statement from 1-5 points again, with 5 points as highest score. <br><br> The lecturer was able to transfer the learning content according to my expectations.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('1 point')"";>1</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('2 points')"";>2</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('3 points')"";>3</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('4 points')"";>4</a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('5 points')"";>5</a>"
5 points,Thank you for your Input. We would like to have some written Feedback of you. Please answer this question <br><br> Which course elements have contributed to your learning success in a positive way?
Test,"Ok, thank you very much. Now, please answer the next question. <br><br> Which aspects of the course should be changed so that students benefit more from the course?"
Tset,"Thank you! <br> Are there any other points you would like to comment on? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, of course.')"";>Yes, of course.</a> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('No, skip this part please.')"";>No, skip this part please.</a><br>"
"No, skip this part please.","You are not yet finished!<br>Please click on the following link to finish the evaluation with a short questioner <br> <a href=""www.google.de\"" target='_blank'>"""
Start,"Hi. I am Eva the evaluation bot. I will guide you through the course evaluation of course XY. <br> Are you ready to start the evaluation? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start</a>"
no,"You are not yet finished!<br>Please click on the following link to finish the evaluation with a short questioner. <br> <a href=""www.google.de"" target='_blank'>"""
Hello,"Hello Again. <br> Are you ready to start now? <br> <a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('Yes, please start')"";>Yes, please start.</a>"
Datum,Es ist 18:47 MEZ
What day is it,Thank you for Your Input! But i'm done here!
Welchen Tag haben wir heute?,Heute ist Montag der 27.7.2020
